Nível Territorial (Código),Nível Territorial,Unidade de Medida (Código),Unidade de Medida,Valor,Brasil (Código),Brasil,Variável (Código),Variável,Trimestre Móvel (Código),Trimestre Móvel,valor_numerico
1,Brasil,,,...,1,Brasil,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201301,nov-dez-jan 2013,
1,Brasil,,,...,1,Brasil,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201302,dez-jan-fev 2013,
1,Brasil,1722,Ponto percentual,0.1,1,Brasil,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201303,jan-fev-mar 2013,1.0
1,Brasil,1722,Ponto percentual,0.1,1,Brasil,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201304,fev-mar-abr 2013,1.0
1,Brasil,1722,Ponto percentual,0.0,1,Brasil,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201305,mar-abr-mai 2013,0.0
1,Brasil,1722,Ponto percentual,-0.1,1,Brasil,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201306,abr-mai-jun 2013,-1.0
1,Brasil,1722,Ponto percentual,-0.1,1,Brasil,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201307,mai-jun-jul 2013,-1.0
1,Brasil,1722,Ponto percentual,-0.2,1,Brasil,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201308,jun-jul-ago 2013,-2.0
1,Brasil,1722,Ponto percentual,-0.1,1,Brasil,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201309,jul-ago-set 2013,-1.0
1,Brasil,1722,Ponto percentual,-0.2,1,Brasil,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201310,ago-set-out 2013,-2.0
1,Brasil,1722,Ponto percentual,-0.3,1,Brasil,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201311,set-out-nov 2013,-3.0
1,Brasil,1722,Ponto percentual,-0.7,1,Brasil,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201312,out-nov-dez 2013,-7.0
1,Brasil,1722,Ponto percentual,-0.8,1,Brasil,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201401,nov-dez-jan 2014,-8.0
1,Brasil,1722,Ponto percentual,-1.0,1,Brasil,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201402,dez-jan-fev 2014,-10.0
1,Brasil,1722,Ponto percentual,-0.8,1,Brasil,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201403,jan-fev-mar 2014,-8.0
1,Brasil,1722,Ponto percentual,-0.7,1,Brasil,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201404,fev-mar-abr 2014,-7.0
1,Brasil,1722,Ponto percentual,-0.6,1,Brasil,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201405,mar-abr-mai 2014,-6.0
1,Brasil,1722,Ponto percentual,-0.6,1,Brasil,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201406,abr-mai-jun 2014,-6.0
1,Brasil,1722,Ponto percentual,-0.4,1,Brasil,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201407,mai-jun-jul 2014,-4.0
1,Brasil,1722,Ponto percentual,-0.2,1,Brasil,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201408,jun-jul-ago 2014,-2.0
1,Brasil,1722,Ponto percentual,-0.2,1,Brasil,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201409,jul-ago-set 2014,-2.0
1,Brasil,1722,Ponto percentual,-0.1,1,Brasil,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201410,ago-set-out 2014,-1.0
1,Brasil,1722,Ponto percentual,0.0,1,Brasil,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201411,set-out-nov 2014,0.0
1,Brasil,1722,Ponto percentual,0.3,1,Brasil,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201412,out-nov-dez 2014,3.0
1,Brasil,1722,Ponto percentual,0.4,1,Brasil,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201501,nov-dez-jan 2015,4.0
1,Brasil,1722,Ponto percentual,0.7,1,Brasil,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201502,dez-jan-fev 2015,7.0
1,Brasil,1722,Ponto percentual,0.8,1,Brasil,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201503,jan-fev-mar 2015,8.0
1,Brasil,1722,Ponto percentual,0.9,1,Brasil,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201504,fev-mar-abr 2015,9.0
1,Brasil,1722,Ponto percentual,1.2,1,Brasil,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201505,mar-abr-mai 2015,12.0
1,Brasil,1722,Ponto percentual,1.5,1,Brasil,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201506,abr-mai-jun 2015,15.0
1,Brasil,1722,Ponto percentual,1.7,1,Brasil,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201507,mai-jun-jul 2015,17.0
1,Brasil,1722,Ponto percentual,1.9,1,Brasil,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201508,jun-jul-ago 2015,19.0
1,Brasil,1722,Ponto percentual,2.2,1,Brasil,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201509,jul-ago-set 2015,22.0
1,Brasil,1722,Ponto percentual,2.4,1,Brasil,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201510,ago-set-out 2015,24.0
1,Brasil,1722,Ponto percentual,2.5,1,Brasil,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201511,set-out-nov 2015,25.0
1,Brasil,1722,Ponto percentual,2.5,1,Brasil,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201512,out-nov-dez 2015,25.0
1,Brasil,1722,Ponto percentual,2.7,1,Brasil,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201601,nov-dez-jan 2016,27.0
1,Brasil,1722,Ponto percentual,2.8,1,Brasil,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201602,dez-jan-fev 2016,28.0
1,Brasil,1722,Ponto percentual,3.0,1,Brasil,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201603,jan-fev-mar 2016,30.0
1,Brasil,1722,Ponto percentual,3.2,1,Brasil,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201604,fev-mar-abr 2016,32.0
1,Brasil,1722,Ponto percentual,3.1,1,Brasil,8816,"Variação em relação ao mesmo trimestre móvel do ano anterior - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",201605,mar-abr-mai 2016,31.0
